date,nav,amfi_code
2021-02-16,351.483,120152
2021-02-17,350.569,120152
2021-02-18,348.969,120152
2021-02-19,345.417,120152
2021-02-22,338.629,120152
2021-02-23,339.822,120152
2021-02-24,345.318,120152
2021-02-25,347.655,120152
2021-02-26,337.113,120152
2021-03-01,341.992,120152
2021-03-02,345.924,120152
2021-03-03,352.192,120152
2021-03-04,351.184,120152
2021-03-05,347.887,120152
2021-03-08,348.051,120152
2021-03-09,350.218,120152
2021-03-10,351.869,120152
2021-03-12,348.927,120152
2021-03-15,346.511,120152
2021-03-16,347.326,120152
2021-03-17,341.871,120152
2021-03-18,337.924,120152
2021-03-19,342.403,120152
2021-03-22,342.52,120152
2021-03-23,345.136,120152
2021-03-24,339.181,120152
2021-03-25,333.762,120152
2021-03-26,338.028,120152
2021-03-30,345.304,120152
2021-03-31,343.047,120152
2021-04-01,346.439,120152
2021-04-05,341.151,120152
2021-04-06,341.531,120152
2021-04-07,344.746,120152
2021-04-08,346.502,120152
2021-04-09,346.196,120152
2021-04-12,334.373,120152
2021-04-13,337.354,120152
2021-04-15,338.452,120152
2021-04-16,339.557,120152
2021-04-19,334.222,120152
2021-04-20,333.79,120152
2021-04-22,335.208,120152
2021-04-23,333.868,120152
2021-04-26,337.604,120152
2021-04-27,340.975,120152
2021-04-28,345.754,120152
2021-04-29,346.004,120152
2021-04-30,341.395,120152
2021-05-03,341.184,120152
2021-05-04,338.12,120152
2021-05-05,341.088,120152
2021-05-06,342.783,120152
2021-05-07,343.426,120152
2021-05-10,345.855,120152
2021-05-11,344.904,120152
2021-05-12,342.628,120152
2021-05-14,341.286,120152
2021-05-17,346.342,120152
2021-05-18,350.921,120152
2021-05-19,351.032,120152
2021-05-20,348.793,120152
2021-05-21,354.065,120152
2021-05-24,354.905,120152
2021-05-25,355.565,120152
2021-05-26,357.506,120152
2021-05-27,358.609,120152
2021-05-28,359.918,120152
2021-05-31,363.815,120152
2021-06-01,362.612,120152
2021-06-02,363.89,120152
2021-06-03,366.787,120152
2021-06-04,366.649,120152
2021-06-07,368.997,120152
2021-06-08,369.666,120152
2021-06-09,367.037,120152
2021-06-10,370.05,120152
2021-06-11,370.757,120152
2021-06-14,371.115,120152
2021-06-15,373.296,120152
2021-06-16,371.399,120152
2021-06-17,370.293,120152
2021-06-18,369.859,120152
2021-06-21,371.447,120152
2021-06-22,372.537,120152
2021-06-23,370.416,120152
2021-06-24,372.609,120152
2021-06-25,374.479,120152
2021-06-28,374.331,120152
2021-06-29,373.748,120152
2021-06-30,373.839,120152
2021-07-01,373.108,120152
2021-07-02,374.237,120152
2021-07-05,376.723,120152
2021-07-06,377.177,120152
2021-07-07,377.74,120152
2021-07-08,374.909,120152
2021-07-09,374.349,120152
2021-07-12,375.019,120152
2021-07-13,377.31,120152
2021-07-14,377.958,120152
2021-07-15,379.205,120152
2021-07-16,380.155,120152
2021-07-19,376.175,120152
2021-07-20,373.207,120152
2021-07-22,378.102,120152
2021-07-23,380.515,120152
2021-07-26,381.117,120152
2021-07-27,378.849,120152
2021-07-28,378.25,120152
2021-07-29,379.272,120152
2021-07-30,379.03,120152
2021-08-02,382.704,120152
2021-08-03,387.241,120152
2021-08-04,388.726,120152
2021-08-05,388.912,120152
2021-08-06,387.8,120152
2021-08-09,387.954,120152
2021-08-10,388.473,120152
2021-08-11,387.352,120152
2021-08-12,389.829,120152
2021-08-13,392.788,120152
2021-08-16,392.188,120152
2021-08-17,393.781,120152
2021-08-18,393.771,120152
2021-08-20,390.446,120152
2021-08-23,390.829,120152
2021-08-24,392.878,120152
2021-08-25,393.475,120152
2021-08-26,393.724,120152
2021-08-27,395.787,120152
2021-08-30,401.575,120152
2021-08-31,406.06,120152
2021-09-01,406.112,120152
2021-09-02,410.267,120152
2021-09-03,412.05,120152
2021-09-06,413.373,120152
2021-09-07,413.12,120152
2021-09-08,413.272,120152
2021-09-09,413.68,120152
2021-09-13,413.5,120152
2021-09-14,414.076,120152
2021-09-15,417.308,120152
2021-09-16,419.118,120152
2021-09-17,417.851,120152
2021-09-20,413.92,120152
2021-09-21,416.411,120152
2021-09-22,416.147,120152
2021-09-23,421.903,120152
2021-09-24,421.93,120152
2021-09-27,422.428,120152
2021-09-28,418.834,120152
2021-09-29,417.792,120152
2021-09-30,416.893,120152
2021-10-01,414.937,120152
2021-10-04,418.95,120152
2021-10-05,421.332,120152
2021-10-06,417.323,120152
2021-10-07,421.991,120152
2021-10-08,424.388,120152
2021-10-11,425.739,120152
2021-10-12,427.095,120152
2021-10-13,430.503,120152
2021-10-14,433.949,120152
2021-10-18,436.241,120152
2021-10-19,434.432,120152
2021-10-20,430.312,120152
2021-10-21,427.704,120152
2021-10-22,425.63,120152
2021-10-25,426.633,120152
2021-10-26,429.897,120152
2021-10-27,429.555,120152
2021-10-28,422.099,120152
2021-10-29,418.875,120152
2021-11-01,424.521,120152
2021-11-02,424.558,120152
2021-11-03,423.395,120152
2021-11-08,429.203,120152
2021-11-09,429.167,120152
2021-11-10,429.797,120152
2021-11-11,426.753,120152
2021-11-12,431.227,120152
2021-11-15,431.704,120152
2021-11-16,430.199,120152
2021-11-17,427.314,120152
2021-11-18,423.125,120152
2021-11-22,414.336,120152
2021-11-23,416.445,120152
2021-11-24,414.68,120152
2021-11-25,416.472,120152
2021-11-26,404.016,120152
2021-11-29,404.408,120152
2021-11-30,404.78,120152
2021-12-01,408.704,120152
2021-12-02,413.065,120152
2021-12-03,409.408,120152
2021-12-06,402.68,120152
2021-12-07,408.759,120152
2021-12-08,415.303,120152
2021-12-09,416.308,120152
2021-12-10,416.385,120152
2021-12-13,413.918,120152
2021-12-14,412.763,120152
2021-12-15,410.168,120152
2021-12-16,410.95,120152
2021-12-17,405.162,120152
2021-12-20,395.387,120152
2021-12-21,399.386,120152
2021-12-22,404.685,120152
2021-12-23,407.706,120152
2021-12-24,405.482,120152
2021-12-27,406.988,120152
2021-12-28,409.81,120152
2021-12-29,409.791,120152
2021-12-30,409.465,120152
2021-12-31,413.817,120152
2022-01-03,419.172,120152
2022-01-04,422.47,120152
2022-01-05,424.476,120152
2022-01-06,421.611,120152
2022-01-07,423.429,120152
2022-01-10,427.216,120152
2022-01-11,427.805,120152
2022-01-12,430.867,120152
2022-01-13,431.399,120152
2022-01-14,431.618,120152
2022-01-17,432.423,120152
2022-01-18,428.07,120152
2022-01-19,424.364,120152
2022-01-20,420.72,120152
2022-01-21,417.158,120152
2022-01-24,405.232,120152
2022-01-25,409.268,120152
2022-01-27,404.891,120152
2022-01-28,406.007,120152
2022-01-31,411.252,120152
2022-02-01,416.893,120152
2022-02-02,420.911,120152
2022-02-03,416.742,120152
2022-02-04,415.042,120152
2022-02-07,409.331,120152
2022-02-08,409.479,120152
2022-02-09,414.313,120152
2022-02-10,416.371,120152
2022-02-11,410.362,120152
2022-02-14,397.425,120152
2022-02-15,409.004,120152
2022-02-16,407.748,120152
2022-02-17,406.443,120152
2022-02-18,404.819,120152
2022-02-21,403.056,120152
2022-02-22,400.267,120152
2022-02-23,401.056,120152
2022-02-24,382.094,120152
2022-02-25,391.061,120152
2022-02-28,393.048,120152
2022-03-02,388.22,120152
2022-03-03,384.657,120152
2022-03-04,378.428,120152
2022-03-07,368.17,120152
2022-03-08,372.661,120152
2022-03-09,380.528,120152
2022-03-10,385.803,120152
2022-03-11,386.659,120152
2022-03-14,391.032,120152
2022-03-15,387.547,120152
2022-03-16,394.959,120152
2022-03-17,401.099,120152
2022-03-21,397.017,120152
2022-03-22,400.582,120152
2022-03-23,399.573,120152
2022-03-24,399.226,120152
2022-03-25,398.415,120152
2022-03-28,399.836,120152
2022-03-29,402.551,120152
2022-03-30,407.21,120152
2022-03-31,407.478,120152
2022-04-01,411.916,120152
2022-04-04,419.862,120152
2022-04-05,418.665,120152
2022-04-06,415.89,120152
2022-04-07,413.02,120152
2022-04-08,416.156,120152
2022-04-11,413.862,120152
2022-04-12,409.896,120152
2022-04-13,408.603,120152
2022-04-18,403.15,120152
2022-04-19,397.941,120152
2022-04-20,401.095,120152
2022-04-21,406.942,120152
2022-04-22,402.008,120152
2022-04-25,396.618,120152
2022-04-26,401.951,120152
2022-04-27,397.855,120152
2022-04-28,403.383,120152
2022-04-29,399.883,120152
2022-05-02,398.475,120152
2022-05-04,389.441,120152
2022-05-05,389.829,120152
2022-05-06,382.944,120152
2022-05-09,380.032,120152
2022-05-10,378.53,120152
2022-05-11,376.176,120152
2022-05-12,368.458,120152
2022-05-13,368.342,120152
2022-05-16,371.15,120152
2022-05-17,380.023,120152
2022-05-18,380.379,120152
2022-05-19,370.636,120152
2022-05-20,378.793,120152
2022-05-23,379.734,120152
2022-05-24,377.624,120152
2022-05-25,374.497,120152
2022-05-26,379.37,120152
2022-05-27,383.965,120152
2022-05-30,392.318,120152
2022-05-31,390.954,120152
2022-06-01,389.816,120152
2022-06-02,391.28,120152
2022-06-03,389.339,120152
2022-06-06,388.294,120152
2022-06-07,384.131,120152
2022-06-08,382.667,120152
2022-06-09,385.688,120152
2022-06-10,380.393,120152
2022-06-13,371.005,120152
2022-06-14,370.669,120152
2022-06-15,370.939,120152
2022-06-16,363.481,120152
2022-06-17,360.532,120152
2022-06-20,360.82,120152
2022-06-21,368.348,120152
2022-06-22,364.0,120152
2022-06-23,368.374,120152
2022-06-24,371.956,120152
2022-06-27,375.439,120152
2022-06-28,375.785,120152
2022-06-29,373.861,120152
2022-06-30,373.286,120152
2022-07-01,373.766,120152
2022-07-04,376.358,120152
2022-07-05,376.014,120152
2022-07-06,381.731,120152
2022-07-07,384.742,120152
2022-07-08,386.134,120152
2022-07-11,386.33,120152
2022-07-12,382.747,120152
2022-07-13,381.412,120152
2022-07-14,380.83,120152
2022-07-15,383.357,120152
2022-07-18,388.299,120152
2022-07-19,389.904,120152
2022-07-20,393.405,120152
2022-07-21,396.047,120152
2022-07-22,398.91,120152
2022-07-25,396.408,120152
2022-07-26,391.508,120152
2022-07-27,395.282,120152
2022-07-28,400.552,120152
2022-07-29,404.4,120152
2022-08-01,409.075,120152
2022-08-02,409.76,120152
2022-08-03,409.89,120152
2022-08-04,410.104,120152
2022-08-05,411.37,120152
2022-08-08,413.891,120152
2022-08-10,413.81,120152
2022-08-11,418.145,120152
2022-08-12,419.278,120152
2022-08-16,423.283,120152
2022-08-17,425.671,120152
2022-08-18,426.157,120152
2022-08-19,421.303,120152
2022-08-22,414.83,120152
2022-08-23,417.215,120152
2022-08-24,417.93,120152
2022-08-25,416.64,120152
2022-08-26,417.072,120152
2022-08-29,411.736,120152
2022-08-30,421.503,120152
2022-09-01,418.46,120152
2022-09-02,418.244,120152
2022-09-05,420.317,120152
2022-09-06,420.061,120152
2022-09-07,420.613,120152
2022-09-08,424.615,120152
2022-09-09,425.802,120152
2022-09-12,428.594,120152
2022-09-13,431.009,120152
2022-09-14,428.901,120152
2022-09-15,426.805,120152
2022-09-16,417.751,120152
2022-09-19,419.537,120152
2022-09-20,424.164,120152
2022-09-21,421.77,120152
2022-09-22,420.475,120152
2022-09-23,412.445,120152
2022-09-26,403.825,120152
2022-09-27,404.232,120152
2022-09-28,401.349,120152
2022-09-29,401.833,120152
2022-09-30,408.159,120152
2022-10-03,403.313,120152
2022-10-04,411.421,120152
2022-10-06,413.836,120152
2022-10-07,412.561,120152
2022-10-10,411.411,120152
2022-10-11,405.766,120152
2022-10-12,408.783,120152
2022-10-13,405.92,120152
2022-10-14,408.898,120152
2022-10-17,411.726,120152
2022-10-18,415.382,120152
2022-10-19,415.982,120152
2022-10-20,416.328,120152
2022-10-21,417.284,120152
2022-10-25,420.707,120152
2022-10-27,422.185,120152
2022-10-28,421.965,120152
2022-10-31,427.348,120152
2022-11-01,429.408,120152
2022-11-02,428.085,120152
2022-11-03,427.361,120152
2022-11-04,427.314,120152
2022-11-07,430.374,120152
2022-11-09,428.765,120152
2022-11-10,425.278,120152
2022-11-11,430.527,120152
2022-11-14,430.189,120152
2022-11-15,431.382,120152
2022-11-16,430.873,120152
2022-11-17,428.927,120152
2022-11-18,427.729,120152
2022-11-21,424.982,120152
2022-11-22,426.424,120152
2022-11-23,427.617,120152
2022-11-24,432.529,120152
2022-11-25,433.995,120152
2022-11-28,435.334,120152
2022-11-29,436.349,120152
2022-11-30,440.005,120152
2022-12-01,441.646,120152
2022-12-02,439.751,120152
2022-12-05,439.183,120152
2022-12-06,437.05,120152
2022-12-07,436.037,120152
2022-12-08,438.995,120152
2022-12-09,436.599,120152
2022-12-12,436.857,120152
2022-12-13,438.822,120152
2022-12-14,440.673,120152
2022-12-15,435.817,120152
2022-12-16,431.165,120152
2022-12-19,434.369,120152
2022-12-20,433.569,120152
2022-12-21,428.967,120152
2022-12-22,426.934,120152
2022-12-23,419.201,120152
2022-12-26,425.018,120152
2022-12-27,427.723,120152
2022-12-28,427.345,120152
2022-12-29,428.607,120152
2022-12-30,427.409,120152
2023-01-02,430.068,120152
2023-01-03,430.986,120152
2023-01-04,427.117,120152
2023-01-05,427.389,120152
2023-01-06,424.483,120152
2023-01-09,429.518,120152
2023-01-10,425.961,120152
2023-01-11,425.97,120152
2023-01-12,425.448,120152
2023-01-13,426.728,120152
2023-01-16,425.059,120152
2023-01-17,427.344,120152
2023-01-18,429.394,120152
2023-01-19,429.194,120152
2023-01-20,427.143,120152
2023-01-23,429.312,120152
2023-01-24,428.582,120152
2023-01-25,423.173,120152
2023-01-27,417.677,120152
2023-01-30,419.024,120152
2023-01-31,421.586,120152
2023-02-01,420.906,120152
2023-02-02,423.072,120152
2023-02-03,426.951,120152
2023-02-06,425.973,120152
2023-02-07,425.006,120152
2023-02-08,427.987,120152
2023-02-09,428.164,120152
2023-02-10,427.994,120152
2023-02-13,425.689,120152
2023-02-14,428.125,120152
2023-02-15,429.798,120152
2023-02-16,430.201,120152
2023-02-17,428.682,120152
2023-02-20,427.448,120152
2023-02-21,426.695,120152
2023-02-22,421.558,120152
2023-02-23,420.861,120152
2023-02-24,419.075,120152
2023-02-27,417.165,120152
2023-02-28,416.013,120152
2023-03-01,419.613,120152
2023-03-02,416.508,120152
2023-03-03,421.021,120152
2023-03-06,423.369,120152
2023-03-08,424.397,120152
2023-03-09,420.238,120152
2023-03-10,416.664,120152
2023-03-13,410.364,120152
2023-03-14,408.593,120152
2023-03-15,407.066,120152
2023-03-16,407.221,120152
2023-03-17,409.789,120152
2023-03-20,407.572,120152
2023-03-21,410.215,120152
2023-03-22,411.398,120152
2023-03-23,410.206,120152
2023-03-24,407.28,120152
2023-03-27,407.251,120152
2023-03-28,406.18,120152
2023-03-29,409.445,120152
2023-03-31,415.909,120152
2023-04-03,416.479,120152
2023-04-05,419.643,120152
2023-04-06,420.765,120152
2023-04-10,421.135,120152
2023-04-11,422.982,120152
2023-04-12,424.929,120152
2023-04-13,424.637,120152
2023-04-17,421.966,120152
2023-04-18,421.711,120152
2023-04-19,421.01,120152
2023-04-20,420.882,120152
2023-04-21,420.159,120152
2023-04-24,422.719,120152
2023-04-25,423.275,120152
2023-04-26,424.794,120152
2023-04-27,427.103,120152
2023-04-28,430.422,120152
2023-05-02,432.524,120152
2023-05-03,431.486,120152
2023-05-04,434.276,120152
2023-05-05,431.426,120152
2023-05-08,435.548,120152
2023-05-09,435.599,120152
2023-05-10,436.464,120152
2023-05-11,435.858,120152
2023-05-12,436.145,120152
2023-05-15,438.607,120152
2023-05-16,437.286,120152
2023-05-17,435.986,120152
2023-05-18,433.77,120152
2023-05-19,435.065,120152
2023-05-22,437.271,120152
2023-05-23,437.57,120152
2023-05-24,436.852,120152
2023-05-25,438.32,120152
2023-05-26,442.582,120152
2023-05-29,444.672,120152
2023-05-30,445.511,120152
2023-05-31,444.597,120152
2023-06-01,443.568,120152
2023-06-02,445.522,120152
2023-06-05,446.984,120152
2023-06-06,447.155,120152
2023-06-07,450.055,120152
2023-06-08,447.634,120152
2023-06-09,446.332,120152
2023-06-12,447.326,120152
2023-06-13,449.521,120152
2023-06-14,449.976,120152
2023-06-15,449.103,120152
2023-06-16,452.318,120152
2023-06-19,451.028,120152
2023-06-20,451.905,120152
2023-06-21,452.837,120152
2023-06-22,451.363,120152
2023-06-23,448.471,120152
2023-06-26,449.35,120152
2023-06-27,452.204,120152
2023-06-28,455.33,120152
2023-06-30,460.287,120152
2023-07-03,462.809,120152
2023-07-04,463.427,120152
2023-07-05,465.149,120152
2023-07-06,467.497,120152
2023-07-07,463.845,120152
2023-07-10,463.304,120152
2023-07-11,465.752,120152
2023-07-12,464.988,120152
2023-07-13,465.45,120152
2023-07-14,469.153,120152
2023-07-17,472.515,120152
2023-07-18,472.472,120152
2023-07-19,474.518,120152
2023-07-20,477.334,120152
2023-07-21,472.908,120152
2023-07-24,470.91,120152
2023-07-25,471.121,120152
2023-07-26,473.493,120152
2023-07-27,471.465,120152
2023-07-28,471.491,120152
2023-07-31,474.027,120152
2023-08-01,474.329,120152
2023-08-02,469.514,120152
2023-08-03,466.357,120152
2023-08-04,469.729,120152
2023-08-07,471.864,120152
2023-08-08,471.973,120152
2023-08-09,474.748,120152
2023-08-10,472.409,120152
2023-08-11,469.855,120152
2023-08-14,469.62,120152
2023-08-16,470.476,120152
2023-08-17,468.734,120152
2023-08-18,467.265,120152
2023-08-21,469.381,120152
2023-08-22,470.316,120152
2023-08-23,471.922,120152
2023-08-24,471.849,120152
2023-08-25,468.531,120152
2023-08-28,470.212,120152
2023-08-29,471.225,120152
2023-08-30,472.258,120152
2023-08-31,471.247,120152
2023-09-01,475.431,120152
2023-09-04,478.132,120152
2023-09-05,479.463,120152
2023-09-06,480.314,120152
2023-09-07,482.802,120152
2023-09-08,484.996,120152
2023-09-11,488.747,120152
2023-09-12,486.55,120152
2023-09-13,487.715,120152
2023-09-14,490.043,120152
2023-09-15,491.824,120152
2023-09-18,489.885,120152
2023-09-20,485.12,120152
2023-09-21,481.021,120152
2023-09-22,479.932,120152
2023-09-25,479.721,120152
2023-09-26,479.135,120152
2023-09-27,481.195,120152
2023-09-29,479.954,120152
2023-10-03,478.031,120152
2023-10-04,474.125,120152
2023-10-05,477.103,120152
2023-10-06,479.984,120152
2023-10-09,475.959,120152
2023-10-10,480.595,120152
2023-10-11,483.109,120152
2023-10-12,483.363,120152
2023-10-13,482.067,120152
2023-10-16,482.264,120152
2023-10-17,484.008,120152
2023-10-18,480.757,120152
2023-10-19,479.493,120152
2023-10-20,476.288,120152
2023-10-23,469.537,120152
2023-10-25,466.971,120152
2023-10-26,461.719,120152
2023-10-27,466.53,120152
2023-10-30,467.26,120152
2023-10-31,465.792,120152
2023-11-01,464.104,120152
2023-11-02,467.627,120152
2023-11-03,470.869,120152
2023-11-06,475.206,120152
2023-11-07,476.031,120152
2023-11-08,477.066,120152
2023-11-09,476.21,120152
2023-11-10,476.326,120152
2023-11-13,476.804,120152
2023-11-15,482.508,120152
2023-11-16,485.163,120152
2023-11-17,484.899,120152
2023-11-20,483.918,120152
2023-11-21,485.471,120152
2023-11-22,486.416,120152
2023-11-23,486.339,120152
2023-11-24,486.287,120152
2023-11-28,488.22,120152
2023-11-29,493.594,120152
2023-11-30,495.479,120152
2023-12-01,499.282,120152
2023-12-04,508.133,120152
2023-12-05,510.788,120152
2023-12-06,512.428,120152
2023-12-07,512.436,120152
2023-12-08,513.693,120152
2023-12-11,514.771,120152
2023-12-12,512.625,120152
2023-12-13,514.054,120152
2023-12-14,520.637,120152
2023-12-15,525.161,120152
2023-12-18,525.097,120152
2023-12-19,525.072,120152
2023-12-20,515.939,120152
2023-12-21,518.82,120152
2023-12-22,521.941,120152
2023-12-26,524.558,120152
2023-12-27,529.19,120152
2023-12-28,532.317,120152
2023-12-29,531.864,120152
2024-01-01,532.145,120152
2024-01-02,529.983,120152
2024-01-03,527.543,120152
2024-01-04,530.788,120152
2024-01-05,532.415,120152
2024-01-08,527.257,120152
2024-01-09,528.913,120152
2024-01-10,529.575,120152
2024-01-11,531.552,120152
2024-01-12,536.078,120152
2024-01-15,539.956,120152
2024-01-16,537.899,120152
2024-01-17,528.627,120152
2024-01-18,527.467,120152
2024-01-19,532.944,120152
2024-01-23,524.48,120152
2024-01-24,529.973,120152
2024-01-25,526.457,120152
2024-01-29,534.23,120152
2024-01-30,529.699,120152
2024-01-31,534.636,120152
2024-02-01,535.564,120152
2024-02-02,539.003,120152
2024-02-05,538.076,120152
2024-02-06,543.889,120152
2024-02-07,544.073,120152
2024-02-08,540.355,120152
2024-02-09,541.292,120152
2024-02-12,535.39,120152
2024-02-13,537.354,120152
2024-02-14,540.311,120152
2024-02-15,543.406,120152
2024-02-16,546.947,120152
2024-02-19,548.943,120152
2024-02-20,549.642,120152
2024-02-21,546.315,120152
2024-02-22,551.344,120152
2024-02-23,551.617,120152
2024-02-26,550.148,120152
2024-02-27,551.138,120152
2024-02-28,544.938,120152
2024-02-29,547.526,120152
2024-03-01,555.442,120152
2024-03-04,557.796,120152
2024-03-05,557.12,120152
2024-03-06,557.935,120152
2024-03-07,557.648,120152
2024-03-11,554.593,120152
2024-03-12,553.641,120152
2024-03-13,543.013,120152
2024-03-14,548.97,120152
2024-03-15,545.989,120152
2024-03-18,546.589,120152
2024-03-19,540.733,120152
2024-03-20,541.777,120152
2024-03-21,547.659,120152
2024-03-22,550.919,120152
2024-03-26,550.497,120152
2024-03-27,552.711,120152
2024-03-28,556.841,120152
2024-03-31,556.822,120152
2024-04-01,561.063,120152
2024-04-02,561.411,120152
2024-04-03,560.801,120152
2024-04-04,562.248,120152
2024-04-05,563.251,120152
2024-04-08,567.393,120152
2024-04-09,566.434,120152
2024-04-10,569.943,120152
2024-04-12,563.476,120152
2024-04-15,557.152,120152
2024-04-16,555.027,120152
2024-04-18,551.709,120152
2024-04-19,554.298,120152
2024-04-22,558.554,120152
2024-04-23,559.05,120152
2024-04-24,561.002,120152
2024-04-25,566.344,120152
2024-04-26,565.092,120152
2024-04-29,570.469,120152
2024-04-30,570.396,120152
2024-05-02,573.2,120152
2024-05-03,569.839,120152
2024-05-06,567.636,120152
2024-05-07,563.585,120152
2024-05-08,567.061,120152
2024-05-09,558.751,120152
2024-05-10,562.302,120152
2024-05-13,563.586,120152
2024-05-14,567.08,120152
2024-05-15,568.908,120152
2024-05-16,574.921,120152
2024-05-17,579.08,120152
2024-05-21,580.445,120152
2024-05-22,582.573,120152
2024-05-23,590.402,120152
2024-05-24,590.308,120152
2024-05-27,590.694,120152
2024-05-28,589.111,120152
2024-05-29,584.786,120152
2024-05-30,579.145,120152
2024-05-31,579.619,120152
2024-06-03,598.515,120152
2024-06-04,563.607,120152
2024-06-05,583.648,120152
2024-06-06,589.461,120152
2024-06-07,600.962,120152
2024-06-10,602.282,120152
2024-06-11,603.334,120152
2024-06-12,604.879,120152
2024-06-13,608.175,120152
2024-06-14,610.769,120152
2024-06-18,613.514,120152
2024-06-19,611.423,120152
2024-06-20,612.456,120152
2024-06-21,611.252,120152
2024-06-24,612.922,120152
2024-06-25,616.404,120152
2024-06-26,619.166,120152
2024-06-27,622.825,120152
2024-06-28,621.689,120152
2024-07-01,625.486,120152
2024-07-02,625.817,120152
2024-07-03,630.258,120152
2024-07-04,631.845,120152
2024-07-05,633.165,120152
2024-07-08,632.207,120152
2024-07-09,635.551,120152
2024-07-10,632.91,120152
2024-07-11,632.381,120152
2024-07-12,635.358,120152
2024-07-15,638.244,120152
2024-07-16,638.292,120152
2024-07-18,641.612,120152
2024-07-19,632.583,120152
2024-07-22,635.205,120152
2024-07-23,634.273,120152
2024-07-24,634.4,120152
2024-07-25,634.162,120152
2024-07-26,644.675,120152
2024-07-29,645.914,120152
2024-07-30,646.452,120152
2024-07-31,648.729,120152
2024-08-01,648.585,120152
2024-08-02,641.871,120152
2024-08-05,625.502,120152
2024-08-06,623.125,120152
2024-08-07,632.215,120152
2024-08-08,627.844,120152
2024-08-09,633.248,120152
2024-08-12,632.176,120152
2024-08-13,626.987,120152
2024-08-14,627.076,120152
2024-08-16,637.684,120152
2024-08-19,637.512,120152
2024-08-20,640.752,120152
2024-08-21,642.172,120152
2024-08-22,644.321,120152
2024-08-23,644.912,120152
2024-08-26,649.167,120152
2024-08-27,649.358,120152
2024-08-28,649.826,120152
2024-08-29,651.098,120152
2024-08-30,654.706,120152
2024-09-02,655.189,120152
2024-09-03,655.726,120152
2024-09-04,654.673,120152
2024-09-05,654.745,120152
2024-09-06,647.149,120152
2024-09-09,648.715,120152
2024-09-10,651.869,120152
2024-09-11,650.113,120152
2024-09-12,661.068,120152
2024-09-13,660.038,120152
2024-09-16,660.324,120152
2024-09-17,661.187,120152
2024-09-18,659.634,120152
2024-09-19,659.999,120152
2024-09-20,669.085,120152
2024-09-23,673.773,120152
2024-09-24,673.729,120152
2024-09-25,674.97,120152
2024-09-26,679.793,120152
2024-09-27,678.824,120152
2024-09-30,670.802,120152
2024-10-01,672.05,120152
2024-10-03,657.823,120152
2024-10-04,651.531,120152
2024-10-07,644.474,120152
2024-10-08,650.981,120152
2024-10-09,652.381,120152
2024-10-10,652.471,120152
2024-10-11,652.192,120152
2024-10-14,656.382,120152
2024-10-15,656.466,120152
2024-10-16,654.023,120152
2024-10-17,647.926,120152
2024-10-18,649.71,120152
2024-10-21,646.461,120152
2024-10-22,637.108,120152
2024-10-23,636.939,120152
2024-10-24,635.378,120152
2024-10-25,628.42,120152
2024-10-28,631.235,120152
2024-10-29,634.907,120152
2024-10-30,632.266,120152
2024-10-31,628.722,120152
2024-11-04,624.823,120152
2024-11-05,628.952,120152
2024-11-06,637.732,120152
2024-11-07,631.458,120152
2024-11-08,629.622,120152
2024-11-11,629.992,120152
2024-11-12,622.758,120152
2024-11-13,614.176,120152
2024-11-14,614.788,120152
2024-11-18,612.593,120152
2024-11-19,615.66,120152
2024-11-21,612.985,120152
2024-11-22,625.447,120152
2024-11-25,633.369,120152
2024-11-26,634.253,120152
2024-11-27,636.777,120152
2024-11-28,630.751,120152
2024-11-29,634.862,120152
2024-12-02,638.408,120152
2024-12-03,643.222,120152
2024-12-04,644.586,120152
2024-12-05,650.397,120152
2024-12-06,650.534,120152
2024-12-09,648.629,120152
2024-12-10,649.399,120152
2024-12-11,650.037,120152
2024-12-12,646.901,120152
2024-12-13,650.908,120152
2024-12-16,650.859,120152
2024-12-17,643.465,120152
2024-12-18,640.399,120152
2024-12-19,634.459,120152
2024-12-20,624.469,120152
2024-12-23,627.008,120152
2024-12-24,627.531,120152
2024-12-26,628.367,120152
2024-12-27,629.09,120152
2024-12-30,625.265,120152
2024-12-31,625.522,120152
2025-01-01,628.697,120152
2025-01-02,638.215,120152
2025-01-03,633.575,120152
2025-01-06,622.763,120152
2025-01-07,624.474,120152
2025-01-08,622.003,120152
2025-01-09,617.773,120152
2025-01-10,612.65,120152
2025-01-13,600.217,120152
2025-01-14,603.362,120152
2025-01-15,605.093,120152
2025-01-16,608.71,120152
2025-01-17,606.428,120152
2025-01-20,608.772,120152
2025-01-21,599.151,120152
2025-01-22,600.384,120152
2025-01-23,604.641,120152
2025-01-24,600.226,120152
2025-01-27,591.96,120152
2025-01-28,594.02,120152
2025-01-29,600.929,120152
2025-01-30,603.087,120152
2025-01-31,609.142,120152
2025-02-03,606.189,120152
2025-02-04,615.718,120152
2025-02-05,614.791,120152
2025-02-06,611.634,120152
2025-02-07,611.077,120152
2025-02-10,605.798,120152
2025-02-11,595.836,120152
2025-02-12,594.917,120152
2025-02-13,594.719,120152
2025-02-14,589.758,120152
2025-02-17,588.925,120152
2025-02-18,588.966,120152
2025-02-19,590.067,120152
2025-02-20,591.79,120152
2025-02-21,587.482,120152
2025-02-24,581.244,120152
2025-02-25,580.753,120152
2025-02-27,578.96,120152
2025-02-28,567.458,120152
2025-03-03,568.823,120152
2025-03-04,568.536,120152
2025-03-05,576.817,120152
2025-03-06,583.187,120152
